rho,f_noise,routing_gain,oracle_headroom,frac_captured,analytic_frac
0.19791666666666666,0.7916666666666666,0.18413796857863293,1.0434619398307186,0.17643249843794925,0.06716932893813961
0.19791666666666666,0.8312499999999999,0.15171976635211307,1.036826574638273,0.14633238870004475,0.05440715643989311
0.19791666666666666,0.8708333333333333,0.14822868236330336,1.0567145790219936,0.14017530655726726,0.041644983941646556
0.19791666666666666,0.9104166666666667,0.0855769413496752,1.0465284669074766,0.08172606534050199,0.028882811443400037
0.19791666666666666,0.95,0.06371661630201803,1.0566347582041062,0.060278956719745834,0.01612063894515352
0.2375,0.0,0.5192172277633386,1.0236305531049723,0.5071592674439993,0.31435648553831363
0.2375,0.03958333333333333,0.5100653258110873,1.0185857887102445,0.5007150382348192,0.3019132079857553
0.2375,0.07916666666666666,0.4908051044324268,1.0178704449416391,0.48212437350428106,0.28946993043319713
0.2375,0.11875,0.47546329896937034,1.0151651754590458,0.4682995359932412,0.2770266528806388
0.2375,0.15833333333333333,0.47541110029889716,1.0367586675973193,0.4585957385920298,0.2645833753280806
0.2375,0.19791666666666666,0.4519527662764786,1.0230371696676832,0.4417751246797212,0.2521400977755224
0.2375,0.2375,0.4227697996106978,1.0142718154361734,0.4167968269250086,0.23969682022296407
0.2375,0.27708333333333335,0.4068421844649963,1.0110048223295023,0.4024282214778057,0.2272535426704059
0.2375,0.31666666666666665,0.39840770440465234,1.0102489766157892,0.39434461326492665,0.21481026511784765
0.2375,0.35624999999999996,0.387480107053684,1.019781148332956,0.3799903322942868,0.2023669875652894
0.2375,0.3958333333333333,0.3588744343202947,0.9964060673817935,0.36008185684414107,0.1899237100127312
0.2375,0.4354166666666667,0.3564723897251136,1.020168620889924,0.34943399543159526,0.1774804324601729
0.2375,0.475,0.33304781523031923,1.0164897884535113,0.32762241695847255,0.16503715490761467
0.2375,0.5145833333333333,0.31411205158653727,1.0124026867019158,0.3100023321522462,0.15259387735505645
0.2375,0.5541666666666667,0.317624690723139,1.031503474734943,0.3079386802329083,0.14015059980249814
0.2375,0.59375,0.29540779574537046,1.0273539025747807,0.2874724872359718,0.1277073222499399
0.2375,0.6333333333333333,0.25332810682695545,1.008567783115847,0.2511136398468293,0.11526404469738168
